* * * 
* * * rainfall *** 
* * * 
318
* * * 
0	0.0000000000
300	0.0000000002
600	0.0000000856
900	0.0000001431
1200	0.0000002002
1500	0.0000002570
1800	0.0000003134
2100	0.0000003694
2400	0.0000004251
2700	0.0000004804
3000	0.0000005354
3300	0.0000005900
3600	0.0000006442
3900	0.0000006981
4200	0.0000007516
4500	0.0000008048
4800	0.0000008576
5100	0.0000009100
5400	0.0000009621
5700	0.0000010138
6000	0.0000010652
6300	0.0000011162
6600	0.0000011668
6900	0.0000012171
7200	0.0000012670
7500	0.0000013166
7800	0.0000013658
8100	0.0000014146
8400	0.0000014631
8700	0.0000015112
9000	0.0000015590
9300	0.0000016064
9600	0.0000016534
9900	0.0000017001
10200	0.0000017464
10500	0.0000017924
10800	0.0000018380
11100	0.0000018832
11400	0.0000019281
11700	0.0000019726
12000	0.0000020168
12300	0.0000020606
12600	0.0000021040
12900	0.0000021471
13200	0.0000021898
13500	0.0000022322
13800	0.0000022742
14100	0.0000023158
14400	0.0000023571
14700	0.0000023980
15000	0.0000024386
15300	0.0000024788
15600	0.0000025186
15900	0.0000025581
16200	0.0000025972
16500	0.0000026360
16800	0.0000026744
17100	0.0000027124
17400	0.0000027501
17700	0.0000027874
18000	0.0000028244
18300	0.0000028610
18600	0.0000028972
18900	0.0000029331
19200	0.0000029686
19500	0.0000030038
19800	0.0000030386
20100	0.0000030730
20400	0.0000031071
20700	0.0000031408
21000	0.0000031742
21300	0.0000032072
21600	0.0000032398
21900	0.0000032721
22200	0.0000033040
22500	0.0000033356
22800	0.0000033668
23100	0.0000033976
23400	0.0000034281
23700	0.0000034582
24000	0.0000034880
24300	0.0000035174
24600	0.0000035464
24900	0.0000035751
25200	0.0000036034
25500	0.0000036314
25800	0.0000036590
26100	0.0000036862
26400	0.0000037131
26700	0.0000037396
27000	0.0000037658
27300	0.0000037916
27600	0.0000038170
27900	0.0000038421
28200	0.0000038668
28500	0.0000038912
28800	0.0000039152
29100	0.0000039388
29400	0.0000039621
29700	0.0000039850
30000	0.0000040076
30300	0.0000040298
30600	0.0000040516
30900	0.0000040731
31200	0.0000040942
31500	0.0000041150
31800	0.0000041354
32100	0.0000041554
32400	0.0000041751
32700	0.0000041944
33000	0.0000042134
33300	0.0000042320
33600	0.0000042502
33900	0.0000042681
34200	0.0000042856
34500	0.0000043028
34800	0.0000043196
35100	0.0000043360
35400	0.0000043521
35700	0.0000043678
36000	0.0000043832
36300	0.0000043982
36600	0.0000044128
36900	0.0000044271
37200	0.0000044410
37500	0.0000044546
37800	0.0000044678
38100	0.0000044806
38400	0.0000044931
38700	0.0000045052
39000	0.0000045170
39300	0.0000045284
39600	0.0000045394
39900	0.0000045501
40200	0.0000045604
40500	0.0000045704
40800	0.0000045800
41100	0.0000045892
41400	0.0000045981
41700	0.0000046066
42000	0.0000046148
42300	0.0000046226
42600	0.0000046300
42900	0.0000046371
43200	0.0000046438
43500	0.0000046502
43800	0.0000046562
44100	0.0000046618
44400	0.0000046671
44700	0.0000046720
45000	0.0000046766
45300	0.0000046808
45600	0.0000046846
45900	0.0000046881
46200	0.0000046912
46500	0.0000046940
46800	0.0000046964
47100	0.0000046984
47400	0.0000047001
47700	0.0000047014
48000	0.0000047024
48300	0.0000047030
48600	0.0000047032
48900	0.0000047031
49200	0.0000047026
49500	0.0000047018
49800	0.0000047006
50100	0.0000046990
50400	0.0000046971
50700	0.0000046948
51000	0.0000046922
51300	0.0000046892
51600	0.0000046858
51900	0.0000046821
52200	0.0000046780
52500	0.0000046736
52800	0.0000046688
53100	0.0000046636
53400	0.0000046581
53700	0.0000046522
54000	0.0000046460
54300	0.0000046394
54600	0.0000046324
54900	0.0000046251
55200	0.0000046174
55500	0.0000046094
55800	0.0000046010
56100	0.0000045922
56400	0.0000045831
56700	0.0000045736
57000	0.0000045638
57300	0.0000045536
57600	0.0000045430
57900	0.0000045321
58200	0.0000045208
58500	0.0000045092
58800	0.0000044972
59100	0.0000044848
59400	0.0000044721
59700	0.0000044590
60000	0.0000044456
60300	0.0000044318
60600	0.0000044176
60900	0.0000044031
61200	0.0000043882
61500	0.0000043730
61800	0.0000043574
62100	0.0000043414
62400	0.0000043251
62700	0.0000043084
63000	0.0000042914
63300	0.0000042740
63600	0.0000042562
63900	0.0000042381
64200	0.0000042196
64500	0.0000042008
64800	0.0000041816
65100	0.0000041620
65400	0.0000041421
65700	0.0000041218
66000	0.0000041012
66300	0.0000040802
66600	0.0000040588
66900	0.0000040371
67200	0.0000040150
67500	0.0000039926
67800	0.0000039698
68100	0.0000039466
68400	0.0000039231
68700	0.0000038992
69000	0.0000038750
69300	0.0000038504
69600	0.0000038254
69900	0.0000038001
70200	0.0000037744
70500	0.0000037484
70800	0.0000037220
71100	0.0000036952
71400	0.0000036681
71700	0.0000036406
72000	0.0000036128
72300	0.0000035846
72600	0.0000035560
72900	0.0000035271
73200	0.0000034978
73500	0.0000034682
73800	0.0000034382
74100	0.0000034078
74400	0.0000033771
74700	0.0000033460
75000	0.0000033146
75300	0.0000032828
75600	0.0000032506
75900	0.0000032181
76200	0.0000031852
76500	0.0000031520
76800	0.0000031184
77100	0.0000030844
77400	0.0000030501
77700	0.0000030154
78000	0.0000029804
78300	0.0000029450
78600	0.0000029092
78900	0.0000028731
79200	0.0000028366
79500	0.0000027998
79800	0.0000027626
80100	0.0000027250
80400	0.0000026871
80700	0.0000026488
81000	0.0000026102
81300	0.0000025712
81600	0.0000025318
81900	0.0000024921
82200	0.0000024520
82500	0.0000024116
82800	0.0000023708
83100	0.0000023296
83400	0.0000022881
83700	0.0000022462
84000	0.0000022040
84300	0.0000021614
84600	0.0000021184
84900	0.0000020751
85200	0.0000020314
85500	0.0000019874
85800	0.0000019430
86100	0.0000018982
86400	0.0000018531
86700	0.0000000000
87000	0.0000000000
87300	0.0000000000
87600	0.0000000000
87900	0.0000000000
88200	0.0000000000
88500	0.0000000000
88800	0.0000000000
89100	0.0000000000
89400	0.0000000000
89700	0.0000000000
90000	0.0000000000
90300	0.0000000000
90600	0.0000000000
90900	0.0000000000
91200	0.0000000000
91500	0.0000000000
91800	0.0000000000
92100	0.0000000000
92400	0.0000000000
92700	0.0000000000
93000	0.0000000000
93300	0.0000000000
93600	0.0000000000
93900	0.0000000000
94200	0.0000000000
94500	0.0000000000
94800	0.0000000000
95100	0.0000000000
