* * * 
* * * rainfall *** 
* * * 
160
* * * 
0	0.0000000000
300	0.0001602176
600	0.0000002992
900	0.0000004460
1200	0.0000005911
1500	0.0000007344
1800	0.0000008759
2100	0.0000010156
2400	0.0000011534
2700	0.0000012895
3000	0.0000014238
3300	0.0000015563
3600	0.0000016870
3900	0.0000018158
4200	0.0000019429
4500	0.0000020682
4800	0.0000021917
5100	0.0000023134
5400	0.0000024332
5700	0.0000025513
6000	0.0000026676
6300	0.0000027821
6600	0.0000028948
6900	0.0000030056
7200	0.0000031147
7500	0.0000032220
7800	0.0000033275
8100	0.0000034312
8400	0.0000035330
8700	0.0000036331
9000	0.0000037314
9300	0.0000038279
9600	0.0000039226
9900	0.0000040154
10200	0.0000041065
10500	0.0000041958
10800	0.0000042833
11100	0.0000043690
11400	0.0000044528
11700	0.0000045349
12000	0.0000046152
12300	0.0000046937
12600	0.0000047704
12900	0.0000048452
13200	0.0000049183
13500	0.0000049896
13800	0.0000050591
14100	0.0000051268
14400	0.0000051926
14700	0.0000052567
15000	0.0000053190
15300	0.0000053795
15600	0.0000054382
15900	0.0000054950
16200	0.0000055501
16500	0.0000056034
16800	0.0000056549
17100	0.0000057046
17400	0.0000057524
17700	0.0000057985
18000	0.0000058428
18300	0.0000058853
18600	0.0000059260
18900	0.0000059648
19200	0.0000060019
19500	0.0000060372
19800	0.0000060707
20100	0.0000061024
20400	0.0000061322
20700	0.0000061603
21000	0.0000061866
21300	0.0000062111
21600	0.0000062338
21900	0.0000062546
22200	0.0000062737
22500	0.0000062910
22800	0.0000063065
23100	0.0000063202
23400	0.0000063320
23700	0.0000063421
24000	0.0000063504
24300	0.0000063569
24600	0.0000063616
24900	0.0000063644
25200	0.0000063655
25500	0.0000063648
25800	0.0000063623
26100	0.0000063580
26400	0.0000063518
26700	0.0000063439
27000	0.0000063342
27300	0.0000063227
27600	0.0000063094
27900	0.0000062942
28200	0.0000062773
28500	0.0000062586
28800	0.0000062381
29100	0.0000062158
29400	0.0000061916
29700	0.0000061657
30000	0.0000061380
30300	0.0000061085
30600	0.0000060772
30900	0.0000060440
31200	0.0000060091
31500	0.0000059724
31800	0.0000059339
32100	0.0000058936
32400	0.0000058514
32700	0.0000058075
33000	0.0000057618
33300	0.0000057143
33600	0.0000056650
33900	0.0000056138
34200	0.0000055609
34500	0.0000055062
34800	0.0000054497
35100	0.0000053914
35400	0.0000053312
35700	0.0000052693
36000	0.0000052056
36300	0.0000051401
36600	0.0000050728
36900	0.0000050036
37200	0.0000049327
37500	0.0000048600
37800	0.0000047855
38100	0.0000047092
38400	0.0000046310
38700	0.0000045511
39000	0.0000044694
39300	0.0000043859
39600	0.0000043006
39900	0.0000042134
40200	0.0000041245
40500	0.0000040338
40800	0.0000039413
41100	0.0000038470
41400	0.0000037508
41700	0.0000036529
42000	0.0000035532
42300	0.0000034517
42600	0.0000033484
42900	0.0000032432
43200	0.0000031363
43500	0.0000000000
43800	0.0000000000
44100	0.0000000000
44400	0.0000000000
44700	0.0000000000
45000	0.0000000000
45300	0.0000000000
45600	0.0000000000
45900	0.0000000000
46200	0.0000000000
46500	0.0000000000
46800	0.0000000000
47100	0.0000000000
47400	0.0000000000
47700	0.0000000000
