* * * 
* * * rainfall *** 
* * * 
160 
* * * 
0	0.0000000000
300	0.0000000001
600	0.0000000001
900	0.0000000001
1200	0.0000000001
1500	0.0000001382
1800	0.0000002796
2100	0.0000004193
2400	0.0000005572
2700	0.0000006933
3000	0.0000008276
3300	0.0000009600
3600	0.0000010907
3900	0.0000012196
4200	0.0000013467
4500	0.0000014720
4800	0.0000015954
5100	0.0000017171
5400	0.0000018370
5700	0.0000019551
6000	0.0000020714
6300	0.0000021858
6600	0.0000022985
6900	0.0000024094
7200	0.0000025185
7500	0.0000026258
7800	0.0000027312
8100	0.0000028349
8400	0.0000029368
8700	0.0000030369
9000	0.0000031352
9300	0.0000032316
9600	0.0000033263
9900	0.0000034192
10200	0.0000035103
10500	0.0000035996
10800	0.0000036870
11100	0.0000037727
11400	0.0000038566
11700	0.0000039387
12000	0.0000040190
12300	0.0000040974
12600	0.0000041741
12900	0.0000042490
13200	0.0000043221
13500	0.0000043934
13800	0.0000044628
14100	0.0000045305
14400	0.0000045964
14700	0.0000046605
15000	0.0000047228
15300	0.0000047832
15600	0.0000048419
15900	0.0000048988
16200	0.0000049539
16500	0.0000050072
16800	0.0000050586
17100	0.0000051083
17400	0.0000051562
17700	0.0000052023
18000	0.0000052466
18300	0.0000052890
18600	0.0000053297
18900	0.0000053686
19200	0.0000054057
19500	0.0000054410
19800	0.0000054744
20100	0.0000055061
20400	0.0000055360
20700	0.0000055641
21000	0.0000055904
21300	0.0000056148
21600	0.0000056375
21900	0.0000056584
22200	0.0000056775
22500	0.0000056948
22800	0.0000057102
23100	0.0000057239
23400	0.0000057358
23700	0.0000057459
24000	0.0000057542
24300	0.0000057606
24600	0.0000057653
24900	0.0000057682
25200	0.0000057693
25500	0.0000057686
25800	0.0000057660
26100	0.0000057617
26400	0.0000057556
26700	0.0000057477
27000	0.0000057380
27300	0.0000057264
27600	0.0000057131
27900	0.0000056980
28200	0.0000056811
28500	0.0000056624
28800	0.0000056418
29100	0.0000056195
29400	0.0000055954
29700	0.0000055695
30000	0.0000055418
30300	0.0000055122
30600	0.0000054809
30900	0.0000054478
31200	0.0000054129
31500	0.0000053762
31800	0.0000053376
32100	0.0000052973
32400	0.0000052552
32700	0.0000052113
33000	0.0000051656
33300	0.0000051180
33600	0.0000050687
33900	0.0000050176
34200	0.0000049647
34500	0.0000049100
34800	0.0000048534
35100	0.0000047951
35400	0.0000047350
35700	0.0000046731
36000	0.0000046094
36300	0.0000045438
36600	0.0000044765
36900	0.0000044074
37200	0.0000043365
37500	0.0000042638
37800	0.0000041892
38100	0.0000041129
38400	0.0000040348
38700	0.0000039549
39000	0.0000038732
39300	0.0000037896
39600	0.0000037043
39900	0.0000036172
40200	0.0000035283
40500	0.0000034376
40800	0.0000033450
41100	0.0000032507
41400	0.0000031546
41700	0.0000030567
42000	0.0000029570
42300	0.0000028554
42600	0.0000027521
42900	0.0000026470
43200	0.0000025401
43500	0.0000000000
43800	0.0000000000
44100	0.0000000000
44400	0.0000000000
44700	0.0000000000
45000	0.0000000000
45300	0.0000000000
45600	0.0000000000
45900	0.0000000000
46200	0.0000000000
46500	0.0000000000
46800	0.0000000000
47100	0.0000000000
47400	0.0000000000
47700	0.0000000000
